Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Ba-144,Ba,56,144,,143.9230186661915,False,11.5,11.50 s,11.5,s,1,['β-'],[np.float64(1.0)],['La-144'],785050.0,902270.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn-100,Sn,50,100,,99.93907997959136,False,0.86,860.00 ms,860.0,ms,2,"['β+&EC', 'β+,p']","[np.float64(0.83), np.float64(0.17)]","['In-100', 'Cd-99']",2298463.0,2298463.0,245820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al-22,Al,13,22,,22.019526078620416,False,0.059,59.00 ms,58.99999999999999,ms,3,"['β+&EC', 'β+,p', 'β+,α']","[np.float64(0.3969), np.float64(0.6), np.float64(0.0031)]","['Mg-22', 'Na-21', 'Ne-18']",4433568.0,4433568.0,1972655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H-6,H,1,6,,6.04494511600071,False,2.84812e-22,284.81 ys,284.812,ys,1,['n'],[np.float64(1.0)],['H-5'],0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ru-111,Ru,44,111,,110.91777612842328,False,2.12,2.12 s,2.12,s,1,['β-'],[np.float64(1.0)],['Rh-111'],2916789.0,1072542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lr-263,Lr,103,263,,263.1113457191826,False,18000.0,5.00 h,5.0,h,1,['α'],[np.float64(1.0)],['Md-259'],0.0,0.0,7620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W-185,W,74,185,,184.95350473358212,False,6488640.0,75.10 d,75.1,d,1,['β-'],[np.float64(1.0)],['Re-185'],50.1816,126846.2,0.0,305700.0,24.07,0.0,126800.0,0.0,0.0,0.0,0.0,432600.0
Ta-163,Ta,73,163,,162.9544142134386,False,10.6,10.60 s,10.6,s,2,"['β+&EC', 'α']","[np.float64(0.998), np.float64(0.002)]","['Hf-163', 'Lu-159']",2243904.0,2243904.0,9497.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn-136,Sn,50,136,,135.9394330124377,False,0.25,250.00 ms,250.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(6e-05), np.float64(0.9993604), np.float64(0.00057959)]","['Sb-136', 'Sb-135', 'Sb-134']",485991.3,1875931.0,615919.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tm-162,Tm,69,162,,161.93404842097658,False,1302.0,21.70 m,21.7,m,1,['β+&EC'],[np.float64(1.0)],['Er-162'],1619687.0,1619687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn-131,Sn,50,131,,130.9170868738185,False,56.0,56.00 s,56.0,s,1,['β-'],[np.float64(1.0)],['Sb-131'],2889501.0,704256.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mn-60,Mn,25,60,,59.94292971872529,False,51.0,51.00 s,51.0,s,1,['β-'],[np.float64(1.0)],['Fe-60'],0.0,3834000.0,0.0,4396000.0,0.0,0.0,3834000.0,0.0,0.0,0.0,0.0,8230000.0
Na-33,Na,11,33,,33.026727108131446,False,0.008,8.00 ms,8.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.4), np.float64(0.47), np.float64(0.13)]","['Mg-33', 'Mg-32', 'Mg-31']",4911000.0,4911000.0,2661000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te-110,Te,52,110,,109.92242523478788,False,18.6,18.60 s,18.6,s,2,"['β+&EC', 'α']","[np.float64(0.99997), np.float64(3e-05)]","['Sb-110', 'Sn-106']",1739918.0,1739918.0,81.69265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zr-106,Zr,40,106,,105.9359783338699,False,0.27,270.00 ms,270.0,ms,2,"['β-', 'β-,n']","[np.float64(0.9947535), np.float64(0.0052465)]","['Nb-106', 'Nb-105']",1057149.0,2755846.0,1690.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bi-188M,Bi,83,188,M,187.99231060838488,False,0.265,265.00 ms,265.0,ms,1,['α'],[np.float64(1.0)],['Tl-184'],0.0,0.0,7255200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tc-104,Tc,43,104,,103.91148625987759,False,1098.0,18.30 m,18.3,m,1,['β-'],[np.float64(1.0)],['Ru-104'],3229000.0,931000.0,0.0,1371000.0,2244000.0,0.0,947900.0,0.0,0.0,0.0,0.0,5580000.0
Mn-50M,Mn,25,50,M,49.95425871087535,False,105.0,1.75 m,1.75,m,1,['β+&EC'],[np.float64(1.0)],['Cr-50'],2621159.0,2621159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bi-197M,Bi,83,197,M,196.97891301186613,False,302.4,5.04 m,5.04,m,3,"['α', 'β+&EC', 'IT']","[np.float64(0.55), np.float64(0.447), np.float64(0.003)]","['Tl-193', 'Pb-197', 'Bi-197']",834450.0,834450.0,3129500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-148N,Ho,67,148,N,147.93780906134452,False,0.00236,2.36 ms,2.36,ms,1,['IT'],[np.float64(1.0)],['Ho-148'],795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yb-174,Yb,70,174,,173.9388799276451,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pm-151,Pm,61,151,,150.92123921253506,False,102240.0,1.18 d,1.1833333333333333,d,1,['β-'],[np.float64(1.0)],['Sm-151'],328215.3,304519.5,0.0,560500.0,316500.0,0.0,279700.0,0.0,0.0,0.0,0.0,1187000.0
Cs-116M,Cs,55,116,M,115.93336420969815,False,3.85,3.85 s,3.85,s,3,"['β+,α', 'β+&EC', 'β+,p']","[np.float64(8e-05), np.float64(0.99482), np.float64(0.0051)]","['Te-112', 'Xe-116', 'I-115']",3683162.0,3683162.0,9291.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta-185M,Ta,73,185,M,184.95562293066018,False,0.002,2.00 ms,2.0,ms,1,['IT'],[np.float64(1.0)],['Ta-185'],1258000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pm-160,Pm,61,160,,159.94304403412315,False,1.561,1.56 s,1.561,s,2,"['β-', 'β-,n']","[np.float64(0.9981015), np.float64(0.0018985)]","['Sm-160', 'Sm-159']",2692404.0,1981911.0,195.8602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Re-184M,Re,75,184,M,183.95260618093275,False,14601600.0,169.00 d,169.0,d,2,"['β+&EC', 'IT']","[np.float64(0.255), np.float64(0.745)]","['W-184', 'Re-184']",383447.1,133907.0,0.0,30150.0,332700.0,0.0,0.0,0.0,0.0,0.0,0.0,566200.0
Rb-99,Rb,37,99,,98.94541355696565,False,0.054,54.00 ms,54.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.72312), np.float64(0.2768768), np.float64(3.1953e-06)]","['Sr-99', 'Sr-98', 'Sr-97']",1228679.0,4110214.0,105186.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-181M,Tl,81,181,M,180.98632333942174,False,0.0014,1.40 ms,1.4,ms,1,['IT'],[np.float64(1.0)],['Tl-181'],730024.3,102044.3,0.0,0.0,704500.0,0.0,0.0,0.0,0.0,0.0,0.0,832600.0
Rh-90M,Rh,45,90,M,89.94290450209341,False,1.05,1.05 s,1.05,s,1,['β+&EC'],[np.float64(1.0)],['Ru-90'],4308333.0,4308333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rh-96,Rh,45,96,,95.91449544461547,False,594.0,9.90 m,9.9,m,1,['β+&EC'],[np.float64(1.0)],['Ru-96'],2130884.0,2130884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tc-93,Tc,43,93,,92.9102867887544,False,9900.0,2.75 h,2.75,h,1,['β+&EC'],[np.float64(1.0)],['Mo-93'],1568650.0,43673.03,0.0,1591000.0,1446000.0,0.0,0.0,0.0,0.0,0.0,0.0,3201000.0
Hg-202,Hg,80,202,,201.9706965926447,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-190,Tl,81,190,,189.9739344081783,False,222.0,3.70 m,3.7,m,1,['β+&EC'],[np.float64(1.0)],['Hg-190'],2345719.0,2345719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-103M,In,49,103,M,102.9199682942882,False,34.0,34.00 s,34.0,s,2,"['β+&EC', 'IT']","[np.float64(0.67), np.float64(0.33)]","['Cd-103', 'In-103']",1694594.0,1486133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd-161,Gd,64,161,,160.92972040639125,False,219.6,3.66 m,3.6599999999999997,m,1,['β-'],[np.float64(1.0)],['Tb-161'],386899.5,584512.1,0.0,973700.0,366000.0,0.0,559200.0,0.0,0.0,0.0,0.0,1956000.0
Ge-80,Ge,32,80,,79.9254058406763,False,29.5,29.50 s,29.5,s,1,['β-'],[np.float64(1.0)],['As-80'],146577.6,1046443.0,0.0,1469000.0,146600.0,0.0,1046000.0,0.0,0.0,0.0,0.0,2636000.0
Dy-165M,Dy,66,165,M,164.9318016190759,False,75.42,1.26 m,1.2570000000000001,m,2,"['β-', 'IT']","[np.float64(0.0224), np.float64(0.9776)]","['Ho-165', 'Dy-165']",19127.03,101847.3,0.0,13480.0,13540.0,0.0,6674.0,0.0,0.0,0.0,0.0,137000.0
Rb-81M,Rb,37,81,M,80.91902183003823,False,1830.0,30.50 m,30.5,m,3,"['β+&EC', 'β+&EC', 'IT']","[np.float64(0.02379725), np.float64(0.0002027525), np.float64(0.976)]","['Kr-81', 'Kr-81M', 'Rb-81']",29493.81,79656.16,0.0,30220.0,13240.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0
Rf-263,Rf,104,263,,263.1126569840405,False,600.0,10.00 m,10.0,m,1,['SF'],[np.float64(1.0)],['X'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pu-246,Pu,94,246,,246.07024849309613,False,936576.0,10.84 d,10.84,d,1,['β-'],[np.float64(1.0)],['Am-246M'],136995.8,106224.4,0.0,146800.0,83600.0,0.0,42280.0,0.0,0.0,0.0,0.0,402000.0
Cm-236,Cm,96,236,,236.05147891343216,False,1900.0,31.67 m,31.666666666666668,m,2,"['α', 'β+&EC']","[np.float64(0.5), np.float64(0.5)]","['Pu-232', 'Am-236']",284666.7,284666.7,3550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ru-105,Ru,44,105,,104.90774495226074,False,15984.0,4.44 h,4.44,h,2,"['β-', 'β-']","[np.float64(0.7165613), np.float64(0.2834387)]","['Rh-105', 'Rh-105M']",737986.2,414167.5,0.0,729300.0,737800.0,0.0,411100.0,0.0,0.0,0.0,0.0,1882000.0
U-233,U,92,233,,233.0397052680066,False,5023970000000.0,159.20 ky,159.20000253504702,ky,1,['α'],[np.float64(1.0)],['Th-229'],1110.131,5043.237,4888351.0,0.0,222.39999999999998,0.0,0.0,0.0,4806000.0,0.0,0.0,4908000.0
Dy-166,Dy,66,166,,165.93290190478035,False,293760.0,3.40 d,3.4,d,1,['β-'],[np.float64(1.0)],['Ho-166'],42200.02,169526.1,0.0,299300.0,16790.0,0.0,125100.0,0.0,0.0,0.0,0.0,486900.0
S-36,S,16,36,,35.967097338720734,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ru-96,Ru,44,96,,95.90763652074364,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu-131,Eu,63,131,,130.95783695093937,False,0.0178,17.80 ms,17.8,ms,2,"['β+&EC', 'p']","[np.float64(0.11), np.float64(0.89)]","['Sm-131', 'Sm-130']",397686.7,397686.7,835888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pr-125,Pr,59,125,,124.9379208550792,False,3.3,3.30 s,3.3,s,1,['β+&EC'],[np.float64(1.0)],['Ce-125'],2974667.0,2974667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sg-261,Sg,106,261,,261.11620580470054,False,0.23,230.00 ms,230.0,ms,2,"['α', 'SF']","[np.float64(0.990099), np.float64(0.00990099)]","['Rf-257', 'X']",0.0,0.0,9705941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ce-138M,Ce,58,138,M,137.90602769962962,False,0.00865,8.65 ms,8.65,ms,1,['IT'],[np.float64(1.0)],['Ce-138'],2081618.0,47425.89,0.0,0.0,2078000.0,0.0,0.0,0.0,0.0,0.0,0.0,2129000.0
Ho-152,Ho,67,152,,151.93172008529947,False,161.8,2.70 m,2.6966666666666668,m,2,"['β+&EC', 'α']","[np.float64(0.88), np.float64(0.12)]","['Dy-152', 'Tb-148']",1911415.0,1911415.0,540872.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag-120,Ag,47,120,,119.91880244534087,False,1.23,1.23 s,1.23,s,2,"['β-', 'β-,n']","[np.float64(1.0), np.float64(7.4466e-10)]","['Cd-120', 'Cd-119']",3413295.0,2162214.0,1.372849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn-125M,Sn,50,125,M,124.90786262987618,False,571.2,9.52 m,9.520000000000001,m,1,['β-'],[np.float64(1.0)],['Sb-125'],345761.1,805032.7,0.0,1235000.0,345200.0,0.0,797700.0,0.0,0.0,0.0,0.0,2384000.0
As-78,As,33,78,,77.92185365779855,False,5442.0,1.51 h,1.5116666666666667,h,1,['β-'],[np.float64(1.0)],['Se-78'],1306588.0,1258003.0,0.0,1682000.0,1307000.0,0.0,1257000.0,0.0,0.0,0.0,0.0,4209000.0
I-118,I,53,118,,117.91307154546854,False,822.0,13.70 m,13.7,m,1,['β+&EC'],[np.float64(1.0)],['Te-118'],1960928.0,2109720.0,0.0,2561000.0,1021000.0,0.0,0.0,0.0,0.0,0.0,0.0,6710000.0
Al-30,Al,13,30,,29.98296868682709,False,3.62,3.62 s,3.62,s,1,['β-'],[np.float64(1.0)],['Si-30'],3350804.0,2305208.0,0.0,2743000.0,3351000.0,0.0,2305000.0,0.0,0.0,0.0,0.0,8561000.0
Po-197M,Po,84,197,M,196.98577193573797,False,32.0,32.00 s,32.0,s,3,"['α', 'β+&EC', 'IT']","[np.float64(0.83995), np.float64(0.15995), np.float64(0.0001)]","['Pb-193', 'Bi-197', 'Po-197']",348447.0,348426.0,5557440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Db-265,Db,105,265,,265.1186904834953,False,900.0,15.00 m,15.0,m,1,['α'],[np.float64(1.0)],['Lr-261'],0.0,0.0,8490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rb-76,Rb,37,76,,75.93509575175403,False,36.5,36.50 s,36.5,s,1,['β+&EC'],[np.float64(1.0)],['Kr-76'],3330010.0,2371960.0,0.0,2809000.0,2324000.0,0.0,0.0,0.0,0.0,0.0,0.0,8536000.0
Nd-133M,Nd,60,133,M,132.92241430758074,False,70.0,1.17 m,1.1666666666666667,m,1,['β+&EC'],[np.float64(1.0)],['Pr-133'],1911069.0,1911069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tc-99,Tc,43,99,,98.90628743093798,False,6661810000000.0,211.10 ky,211.1000202803762,ky,1,['β-'],[np.float64(1.0)],['Ru-99'],0.7017438,55201.17,0.0,238300.0,0.5818000000000001,0.0,55200.0,0.0,0.0,0.0,0.0,293500.0
As-83,As,33,83,,82.92500489622937,False,13.4,13.40 s,13.4,s,1,['β-'],[np.float64(1.0)],['Se-83'],2311814.0,1449660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-84M,Y,39,84,M,83.92041630978129,False,4.6,4.60 s,4.6,s,1,['β+&EC'],[np.float64(1.0)],['Sr-84'],1249773.0,2560808.0,0.0,3015000.0,237900.0,0.0,0.0,0.0,0.0,0.0,0.0,6824000.0
Hg-178,Hg,80,178,,177.9825181496708,False,0.269,269.00 ms,269.0,ms,2,"['α', 'β+&EC']","[np.float64(0.7), np.float64(0.3)]","['Pt-174', 'Au-178']",600927.6,600927.6,4604173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As-88,As,33,88,,87.94497058479892,False,0.112,112.00 ms,112.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.5903), np.float64(0.4076173), np.float64(0.0020827)]","['Se-88', 'Se-87', 'Se-86']",2504230.0,3719405.0,221960.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-115M,In,49,115,M,114.90392042975867,False,16149.6,4.49 h,4.486,h,2,"['β-', 'IT']","[np.float64(0.05), np.float64(0.95)]","['Sn-115', 'In-115']",162556.2,171803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360994.0
Kr-76,Kr,36,76,,75.9259370710546,False,53280.0,14.80 h,14.8,h,1,['β+&EC'],[np.float64(1.0)],['Br-76'],408614.5,15410.67,0.0,876800.0,400400.0,0.0,0.0,0.0,0.0,0.0,0.0,1275000.0
Te-142,Te,52,142,,141.94916158901768,False,0.2,200.00 ms,200.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.86681), np.float64(0.1331899), np.float64(1.7674e-08)]","['I-142', 'I-141', 'I-140']",1373286.0,2836915.0,47076.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac-221,Ac,89,221,,221.01570912110793,False,0.052,52.00 ms,52.0,ms,1,['α'],[np.float64(1.0)],['Fr-217'],0.0,0.0,7734512.0,0.0,0.0,0.0,0.0,0.0,7597000.0,0.0,0.0,7783000.0
Nd-129,Nd,60,129,,128.93324401041951,False,4.9,4.90 s,4.9,s,1,['β+&EC'],[np.float64(1.0)],['Pr-129'],2513000.0,2513000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hg-185M,Hg,80,185,M,184.97196330811954,False,21.6,21.60 s,21.6,s,3,"['α', 'β+&EC', 'IT']","[np.float64(0.0003), np.float64(0.45985), np.float64(0.53985)]","['Pt-181', 'Au-185', 'Hg-185']",941421.0,887800.0,1762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rh-94,Rh,45,94,,93.9217359801831,False,70.6,1.18 m,1.1766666666666665,m,1,['β+&EC'],[np.float64(1.0)],['Ru-94'],3762905.0,2925181.0,0.0,3434000.0,2755000.0,0.0,0.0,0.0,0.0,0.0,0.0,9672000.0
Po-215,Po,84,215,,214.99952508676628,False,0.001781,1.78 ms,1.781,ms,2,"['β-', 'α']","[np.float64(2.3e-06), np.float64(0.9999977)]","['At-215', 'Pb-211']",300.216,0.0,7525232.0,0.0,300.20000000000005,0.0,0.0,0.0,7388000.0,0.0,0.0,7526000.0
Xe-114,Xe,54,114,,113.92803677593595,False,10.0,10.00 s,10.0,s,1,['β+&EC'],[np.float64(1.0)],['I-114'],1903333.0,1903333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ir-197M,Ir,77,197,M,196.9697341578612,False,534.0,8.90 m,8.9,m,2,"['β-', 'IT']","[np.float64(0.9975), np.float64(0.0025)]","['Pt-197', 'Ir-197']",755395.0,755107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sb-103,Sb,51,103,,102.93973813368348,False,1.5e-06,1.50 μs,1.5,μs,1,['β+&EC'],[np.float64(1.0)],['Sn-103'],3597000.0,3597000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Os-177,Os,76,177,,176.95499083375435,False,180.0,3.00 m,3.0,m,1,['β+&EC'],[np.float64(1.0)],['Re-177'],1439880.0,1439880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-155,Ho,67,155,,154.92917068381624,False,2880.0,48.00 m,48.0,m,1,['β+&EC'],[np.float64(1.0)],['Dy-155'],1037590.0,1037590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar-43,Ar,18,43,,42.965650744605114,False,322.2,5.37 m,5.37,m,1,['β-'],[np.float64(1.0)],['K-43'],1490148.0,1353795.0,0.0,1746000.0,1490000.0,0.0,1354000.0,0.0,0.0,0.0,0.0,4565000.0
Ag-95N,Ag,47,95,N,94.93551518839767,False,0.016,16.00 ms,16.0,ms,1,['IT'],[np.float64(1.0)],['Ag-95'],2460722.0,20059.61,0.0,0.0,2460000.0,0.0,0.0,0.0,0.0,0.0,0.0,2531000.0
Pd-120,Pd,46,120,,119.92475357046494,False,0.5,500.00 ms,500.0,ms,1,['β-'],[np.float64(1.0)],['Ag-120'],1004607.0,1894676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd-111,Cd,48,111,,110.90426001373467,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-93M,Y,39,93,M,92.90961098301999,False,0.82,820.00 ms,819.9999999999999,ms,1,['IT'],[np.float64(1.0)],['Y-93'],679612.1,79042.53,0.0,0.0,675400.0,0.0,0.0,0.0,0.0,0.0,0.0,758700.0
Hs-263,Hs,108,263,,263.1286947619172,False,0.00355,3.55 ms,3.5500000000000003,ms,1,['α'],[np.float64(1.0)],['Sg-259'],0.0,0.0,10670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu-140M,Eu,63,140,M,139.92809897696128,False,0.125,125.00 ms,125.0,ms,2,"['β+&EC', 'IT']","[np.float64(0.01), np.float64(0.99)]","['Sm-140', 'Eu-140']",27953.8,27953.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd-116,Cd,48,116,,115.90481898240805,False,9.78286e+26,31.00 Ey,31.000012675235126,Ey,1,['2β-'],[np.float64(1.0)],['Sn-116'],0.0,1404355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Au-174M,Au,79,174,M,173.98477419766988,False,0.1629,162.90 ms,162.89999999999998,ms,1,['α'],[np.float64(1.0)],['Ir-170'],0.0,0.0,6699000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-101,Sr,38,101,,100.9405635581004,False,0.118,118.00 ms,117.99999999999999,ms,2,"['β-', 'β-,n']","[np.float64(0.9763), np.float64(0.0237)]","['Y-101', 'Y-100']",3737703.0,2536744.0,12781.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-98M,Y,39,98,M,97.92223358838557,False,2.0,2.00 s,2.0,s,2,"['β-', 'β-,n']","[np.float64(0.966), np.float64(0.034)]","['Zr-98', 'Zr-97']",2737567.0,2529615.0,710.2756,3074000.0,2737000.0,0.0,2519000.0,0.0,0.0,710.3000000000001,0.0,8971000.0
Sn-130M,Sn,50,130,M,129.91396925756354,False,102.0,1.70 m,1.7,m,2,"['β-', 'β-']","[np.float64(0.8622232), np.float64(0.1377767)]","['Sb-130', 'Sb-130M']",885034.1,1369533.0,0.0,1857000.0,875400.0,0.0,1341000.0,0.0,0.0,0.0,0.0,4099000.0
Cf-251,Cf,98,251,,251.07968371619188,False,28338700000.0,898.00 y,897.9992141354222,y,1,['α'],[np.float64(1.0)],['Cm-247'],110269.5,171107.5,5878582.0,0.0,53370.0,0.0,0.0,0.0,5786000.0,0.0,0.0,6176000.0
Y-97N,Y,39,97,N,96.91816782677185,False,0.142,142.00 ms,141.99999999999997,ms,2,"['β-', 'IT']","[np.float64(0.052), np.float64(0.948)]","['Zr-97', 'Y-97M']",2910464.0,188784.7,0.0,138000.0,2906000.0,0.0,109400.0,0.0,0.0,0.0,0.0,3244000.0
Fr-230,Fr,87,230,,230.04255726907243,False,19.1,19.10 s,19.1,s,1,['β-'],[np.float64(1.0)],['Ra-230'],859367.9,1738712.0,0.0,2559000.0,848000.0,0.0,1644000.0,0.0,0.0,0.0,0.0,4987000.0
Pb-208,Pb,82,208,,207.97669310770615,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag-114,Ag,47,114,,113.90887213570585,False,4.6,4.60 s,4.6,s,1,['β-'],[np.float64(1.0)],['Cd-114'],258896.6,2149968.0,0.0,2668000.0,258899.99999999997,0.0,2150000.0,0.0,0.0,0.0,0.0,5076000.0
Cf-252,Cf,98,252,,252.08159093411655,False,83468070.0,2.64 y,2.6449435318275154,y,2,"['α', 'SF']","[np.float64(0.96908), np.float64(0.03092)]","['Cm-248', 'X']",1410.0,4570.0,6026300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb-96,Nb,41,96,,95.9081307667285,False,84060.0,23.35 h,23.35,h,1,['β-'],[np.float64(1.0)],['Mo-96'],2460533.0,253446.1,0.0,495600.0,2460000.0,0.0,249100.0,0.0,0.0,0.0,0.0,3187000.0
In-108M,In,49,108,M,107.9097345445162,False,2376.0,39.60 m,39.6,m,1,['β+&EC'],[np.float64(1.0)],['Cd-108'],1722043.0,1722043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zr-89,Zr,40,89,,88.90892172841522,False,282276.0,3.27 d,3.2670833333333333,d,2,"['β+&EC', 'β+&EC']","[np.float64(0.0012281), np.float64(0.9987719)]","['Y-89', 'Y-89M']",258174.0,94382.99,0.0,1573000.0,17840.0,0.0,0.0,0.0,0.0,0.0,0.0,1925000.0
La-126M,La,57,126,M,125.91955390097095,False,50.0,50.00 s,50.0,s,1,['β+&EC'],[np.float64(1.0)],['Ba-126'],2565331.0,2565331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zn-55,Zn,30,55,,54.98399836596226,False,0.02,20.00 ms,20.0,ms,1,['β+&EC'],[np.float64(1.0)],['Cu-55'],5722333.0,5722333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Br-78,Br,35,78,,77.9211778520641,False,387.0,6.45 m,6.45,m,1,['β+&EC'],[np.float64(1.0)],['Se-78'],1033891.0,1023863.0,0.0,1518000.0,88260.0,0.0,0.0,0.0,0.0,0.0,0.0,3574000.0
