Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Fr-214M,Fr,87,214,M,213.9990300002,False,0.00335,3.35 ms,3.35,ms,1,['α'],[1.0],['At-210'],0.0,0.0,8660412.0,0.0,0.0,0,0.0,0,8502000.0,0.0,0.0,8711000.0
Fr-214,Fr,87,214,,213.9990300002,False,0.005,5.00 ms,5.0,ms,1,['α'],[1.0],['At-210'],0.0,0.0,8577232.0,0.0,0.0,0,0.0,0,8420000.0,0.0,0.0,8589000.0
Rn-214,Rn,86,214,,213.9953988052,False,2.7e-07,270.00 ns,270.0,ns,1,['α'],[1.0],['Po-210'],0.0,0.0,9208400.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
At-214,At,85,214,,213.9964074705,False,5.58e-07,558.00 ns,558.0,ns,1,['α'],[1.0],['Bi-210'],0.0,0.0,8979572.0,0.0,0.0,0,0.0,0,8815000.0,0.0,0.0,8987000.0
Pb-214,Pb,82,214,,213.9998369324,False,1608.0,26.80 m,26.8,m,1,['β-'],[1.0],['Bi-214'],239279.1,286570.2,0.0,494600.0,222500.0,0,224700.0,0,0.0,0.0,0.0,1019000.0
Bi-214,Bi,83,214,,213.9988282672,False,1194.0,19.90 m,19.9,m,2,"['α', 'β-']","[0.00021, 0.9997900000000001]","['Tl-210', 'Po-214']",1475693.0,660490.6,1168.301,1130000.0,1474000.0,0,640000.0,0,1147.0,0.0,0.0,3270000.0
Po-214,Po,84,214,,213.9952979387,False,0.00016429999999999998,164.30 μs,164.3,μs,1,['α'],[1.0],['Pb-210'],83.01722,0.8100832,7830412.0,0.0,82.95,0,0.0,0,7687000.0,0.0,0.0,7833000.0
Pa-213,Pa,91,213,,213.0212298824,False,0.0053,5.30 ms,5.3,ms,1,['α'],[1.0],['Ac-209'],0.0,0.0,8393900.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Th-213,Th,90,213,,213.0130596937,False,0.14,140.00 ms,140.0,ms,1,['α'],[1.0],['Ra-209'],0.0,0.0,7836451.0,0.0,0.0,0,0.0,0,7692000.0,0.0,0.0,7839000.0
Ac-213,Ac,89,213,,213.0067051024,False,0.8,800.00 ms,800.0,ms,1,['α'],[1.0],['Fr-209'],0.0,0.0,7502291.0,0.0,0.0,0,0.0,0,7364000.0,0.0,0.0,7503000.0
Ra-213M,Ra,88,213,M,213.0004513777,False,0.0021000000000000003,2.10 ms,2.1,ms,2,"['α', 'IT']","[0.01, 0.99]","['Rn-209', 'Ra-213']",1635230.0,102656.0,85877.5,0.0,1620000.0,0,0.0,0,84290.0,0.0,0.0,1839000.0
Ra-213,Ra,88,213,,213.0004513777,False,163.8,2.73 m,2.73,m,2,"['α', 'β+&EC']","[0.8, 0.2]","['Rn-209', 'Fr-213']",260500.3,260500.3,5489080.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-213,Fr,87,213,,212.9962149836,False,34.82,34.82 s,34.82,s,2,"['α', 'β+&EC']","[0.9944000000000001, 0.0056]","['At-209', 'Rn-213']",4010.365,4010.365,6866203.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-213,Rn,86,213,,212.9939959199,False,0.025,25.00 ms,25.0,ms,1,['α'],[1.0],['Po-209'],0.0,0.0,8234437.0,0.0,0.0,0,0.0,0,8083000.0,0.0,0.0,8243000.0
At-213,At,85,213,,212.9929872547,False,1.2500000000000002e-07,125.00 ns,125.0,ns,1,['α'],[1.0],['Bi-209'],0.0,0.0,9250516.0,0.0,0.0,0,0.0,0,9080000.0,0.0,0.0,9254000.0
Pb-213,Pb,82,213,,212.9966184497,False,612.0,10.20 m,10.2,m,1,['β-'],[1.0],['Bi-213'],682112.0,682112.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bi-213,Bi,83,213,,212.9945002526,False,2735.4,45.59 m,45.59,m,2,"['α', 'β-']","[0.022, 0.978]","['Tl-209', 'Po-213']",126536.1,441583.0,124461.4,819600.0,123300.0,0,424000.0,0,122200.0,0.0,0.0,1517000.0
Po-213,Po,84,213,,212.9928863881,False,4.2e-06,4.20 μs,4.2,μs,1,['α'],[1.0],['Pb-209'],37.3824,0.0,8533567.0,0.0,37.38,0,0.0,0,8376000.0,0.0,0.0,8537000.0
Pa-212,Pa,91,212,,212.023256459,False,0.0051,5.10 ms,5.1,ms,1,['α'],[1.0],['Ac-208'],0.0,0.0,8429400.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Th-212,Th,90,212,,212.0130689397,False,0.035,35.00 ms,35.0,ms,2,"['α', 'β+&EC']","[0.9970089, 0.0029910260000000004]","['Ra-208', 'Ac-212']",4798.138,4798.138,7928465.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ac-212,Ac,89,212,,212.0079247468,False,0.93,930.00 ms,930.0,ms,2,"['α', 'β+&EC']","[0.5700000000000001, 0.43]","['Fr-208', 'Ra-212']",1070693.0,1070693.0,4285727.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ra-212,Ra,88,212,,211.9998554246,False,13.0,13.00 s,13.0,s,2,"['α', 'β+&EC']","[0.85, 0.15]","['Rn-208', 'Fr-212']",167308.3,167308.3,5976894.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-212,Fr,87,212,,211.9963250962,False,1200.0,20.00 m,20.0,m,2,"['α', 'β+&EC']","[0.43, 0.5700000000000001]","['At-208', 'Rn-212']",1073458.0,126621.8,2819277.0,1632000.0,970500.0,0,0.0,0,2754000.0,0.0,0.0,5740000.0
Rn-212,Rn,86,212,,211.9907774372,False,1434.0,23.90 m,23.9,m,1,['α'],[1.0],['Po-208'],0.0,0.0,6381842.0,0.0,0.0,0,0.0,0,6264000.0,0.0,0.0,6385000.0
At-212M,At,85,212,M,211.9907774372,False,0.11900000000000001,119.00 ms,119.0,ms,1,['α'],[1.0],['Bi-208'],41918.04,0.0,7982253.0,0.0,41920.0,0,0.0,0,7834000.0,0.0,0.0,8040000.0
At-212,At,85,212,,211.9907774372,False,0.314,314.00 ms,314.0,ms,1,['α'],[1.0],['Bi-208'],0.0,0.0,7794469.0,0.0,0.0,0,0.0,0,7650000.0,0.0,0.0,7817000.0
Po-212M,Po,84,212,M,211.9889618397,False,45.1,45.10 s,45.1,s,2,"['α', 'IT']","[0.9993000000000001, 0.0007]","['Pb-208', 'Po-212']",79228.64,219.266,11774270.0,0.0,79200.0,0,0.0,0,11560000.0,0.0,0.0,11870000.0
Bi-212N,Bi,83,212,N,211.9913826363,False,420.0,7.00 m,7.0,m,1,['β-'],[1.0],['Po-212'],1386689.0,1386689.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bi-212M,Bi,83,212,M,211.9913826363,False,1500.0,25.00 m,25.0,m,3,"['β-,α', 'α', 'β-']","[0.30000000000000004, 0.67, 0.03]","['Pb-208', 'Tl-208', 'Po-212']",884064.0,884064.0,5185427.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Tl-212,Tl,81,212,,211.9983424267,False,67.0,1.12 m,1.1166666667,m,1,['β-'],[1.0],['Pb-212'],2033000.0,2033000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pb-212,Pb,82,212,,211.9919878355,False,38304.0,10.64 h,10.64,h,1,['β-'],[1.0],['Bi-212'],143337.8,171098.3,0.0,250700.0,114800.0,0,100200.0,0,0.0,0.0,0.0,569900.0
Bi-212,Bi,83,212,,211.9913826363,False,3633.0,1.01 h,1.0091666667,h,2,"['α', 'β-']","[0.3594, 0.6406000000000001]","['Tl-208', 'Po-212']",104014.4,504660.8,2216383.0,848000.0,102900.0,0,493900.0,0,2175000.0,0.0,0.0,3674000.0
Po-212,Po,84,212,,211.9889618397,False,2.99e-07,299.00 ns,299.0,ns,1,['α'],[1.0],['Pb-208'],0.0,0.0,8950612.0,0.0,0.0,0,0.0,0,8785000.0,0.0,0.0,8954000.0
Th-211,Th,90,211,,211.0149946499,False,0.05,50.00 ms,50.0,ms,1,['α'],[1.0],['Ra-207'],0.0,0.0,7942900.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ac-211,Ac,89,211,,211.0078331264,False,0.21,210.00 ms,210.0,ms,1,['α'],[1.0],['Fr-207'],0.0,0.0,7618744.0,0.0,0.0,0,0.0,0,7477000.0,0.0,0.0,7620000.0
Ra-211,Ra,88,211,,211.0009742025,False,13.0,13.00 s,13.0,s,2,"['α', 'β+&EC']","[0.93, 0.07]","['Rn-207', 'Fr-211']",116530.2,116530.2,6549590.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-211,Fr,87,211,,210.9956282766,False,186.0,3.10 m,3.1,m,2,"['α', 'β+&EC']","[0.8, 0.2]","['At-207', 'Rn-211']",306524.9,306524.9,5327984.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-211,Rn,86,211,,210.9906858167,False,52560.0,14.60 h,14.6,h,2,"['α', 'β+&EC']","[0.274, 0.726]","['Po-207', 'At-211']",1870291.0,61684.15,1615686.0,306800.0,1814000.0,0,0.0,0,1586000.0,0.0,0.0,3734000.0
At-211,At,85,211,,210.9875589544,False,25970.4,7.21 h,7.214,h,2,"['α', 'β+&EC']","[0.418, 0.582]","['Bi-207', 'Po-211']",38972.71,5461.392,2500243.0,411400.0,1824.0,0,0.0,0,2454000.0,0.0,0.0,2958000.0
Po-211M,Po,84,211,M,210.9867520222,False,25.2,25.20 s,25.2,s,3,"['α', 'α', 'IT']","[0.08948568, 0.9103543, 0.00016]","['Pb-207', 'Pb-207M', 'Po-211']",16522.04,35.47053,7541859.0,0.0,16520.0,0,0.0,0,7402000.0,0.0,0.0,7568000.0
Tl-211,Tl,81,211,,210.9935100795,False,60.0,1.00 m,1.0,m,1,['β-'],[1.0],['Pb-211'],1516000.0,1516000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pb-211,Pb,82,211,,210.9887693527,False,2166.0,36.10 m,36.1,m,1,['β-'],[1.0],['Bi-211'],63723.44,449446.3,0.0,853600.0,63090.0,0,445500.0,0,0.0,0.0,0.0,1367000.0
Bi-211,Bi,83,211,,210.9873572213,False,128.4,2.14 m,2.14,m,2,"['α', 'β-']","[0.9972400000000001, 0.0027600000000000003]","['Tl-207', 'Po-211']",47661.61,9597.623,6672979.0,1107.0,45710.0,0,477.2,0,6549000.0,0.0,0.0,6733000.0
Po-211,Po,84,211,,210.9867520222,False,0.516,516.00 ms,516.0,ms,1,['α'],[1.0],['Pb-207'],8028.773,169.9844,7583575.0,0.0,8013.0,0,0.0,0,7442000.0,0.0,0.0,7594000.0
Th-210,Th,90,210,,210.0151047625,False,0.016,16.00 ms,16.0,ms,1,['α'],[1.0],['Ra-206'],0.0,0.0,8049457.0,0.0,0.0,0,0.0,0,7899000.0,0.0,0.0,8053000.0
Ac-210,Ac,89,210,,210.0095571035,False,0.35000000000000003,350.00 ms,350.0,ms,2,"['β+&EC', 'α']","[0.09, 0.91]","['Ra-210', 'Fr-206']",249854.9,249854.9,6922552.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ra-210,Ra,88,210,,210.0005799825,False,3.7,3.70 s,3.7,s,2,"['α', 'β+&EC']","[0.96, 0.04]","['Rn-206', 'Fr-210']",50763.19,50763.19,6865594.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-210,Fr,87,210,,209.9964444549,False,190.8,3.18 m,3.18,m,2,"['α', 'β+&EC']","[0.6000000000000001, 0.4]","['At-206', 'Rn-210']",833565.8,833565.8,3989094.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-210,Rn,86,210,,209.9897872641,False,8640.0,2.40 h,2.4,h,2,"['α', 'β+&EC']","[0.96, 0.04]","['Po-206', 'At-210']",58720.02,8365.456,5909786.0,28060.0,54460.0,0,0.0,0,5799000.0,0.0,0.0,6008000.0
At-210,At,85,210,,209.9872656009,False,29160.0,8.10 h,8.1,h,2,"['α', 'β+&EC']","[0.00175, 0.9982500000000001]","['Bi-206', 'Po-210']",2964339.0,75846.4,9704.678,937500.0,2886000.0,0,0.0,0,9523.0,0.0,0.0,3984000.0
Hg-210,Hg,80,210,,209.9946288574,False,146.0,2.43 m,2.4333333333000002,m,1,['β-'],[1.0],['Tl-210'],1293000.0,1293000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bi-210M,Bi,83,210,M,209.9842396051,False,95935100000000.0,3.04 My,3.0399998732,My,1,['α'],[1.0],['Tl-206'],262068.3,46359.47,5004860.0,0.0,251700.0,0,0.0,0,4911000.0,0.0,0.0,5308000.0
Tl-210,Tl,81,210,,209.9901907302,False,78.0,1.30 m,1.3,m,2,"['β-', 'β-,n']","[0.999915, 8.499999999999999e-05]","['Pb-210', 'Pb-209']",2500974.0,1293588.0,0.0,1953000.0,2492000.0,0,1216000.0,0,0.0,0.0,0.0,5482000.0
Pb-210,Pb,82,210,,209.9842396051,False,700578700.0,22.20 y,22.1999993662,y,2,"['α', 'β-']","[1.9e-08, 1.0]","['Hg-206', 'Bi-210']",5276.78,39121.2,0.07202629,18230.0,2073.0,0,6180.0,0,0.07068,0.0,0.0,63500.0
Bi-210,Bi,83,210,,209.9842396051,False,433036.8,5.01 d,5.012,d,2,"['α', 'β-']","[1.32e-06, 0.9999986999999999]","['Tl-206', 'Po-210']",0.3129693,389220.1,6.283431,772900.0,0.29660000000000003,0,389200.0,0,6.166,0.0,0.0,1162000.0
Po-210,Po,84,210,,209.9829283402,False,11955690.0,138.38 d,138.3760416667,d,1,['α'],[1.0],['Pb-206'],8.277975,0.07876396000000001,5405413.0,0.0,8.272,0,0.0,0,5304000.0,0.0,0.0,5407000.0
Th-209,Th,90,209,,209.0178374048,False,0.006500000000000001,6.50 ms,6.5,ms,1,['α'],[1.0],['Ra-205'],0.0,0.0,8238000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ac-209,Ac,89,209,,209.0095663496,False,0.098,98.00 ms,98.0,ms,1,['α'],[1.0],['Fr-205'],0.0,0.0,7722014.0,0.0,0.0,0,0.0,0,7577000.0,0.0,0.0,7725000.0
Ra-209,Ra,88,209,,209.0021022265,False,4.6,4.60 s,4.6,s,2,"['α', 'β+&EC']","[0.9, 0.1]","['Rn-205', 'Fr-209']",187473.0,187473.0,6429537.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-209,Fr,87,209,,208.9960502349,False,50.0,50.00 s,50.0,s,2,"['α', 'β+&EC']","[0.89, 0.11]","['At-205', 'Rn-209']",189176.9,189176.9,6031868.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-209,Rn,86,209,,208.9905025759,False,1728.0,28.80 m,28.8,m,2,"['α', 'β+&EC']","[0.17, 0.8300000000000001]","['Po-205', 'At-209']",985974.9,116078.2,1046160.0,2224000.0,859100.0,0,0.0,0,1027000.0,0.0,0.0,4328000.0
At-209,At,85,209,,208.9862661817,False,19476.0,5.41 h,5.41,h,2,"['α', 'β+&EC']","[0.041, 0.9590000000000001]","['Bi-205', 'Po-209']",2243763.0,111629.6,235722.2,1068000.0,2137000.0,0,0.0,0,231300.0,0.0,0.0,3577000.0
Po-209,Po,84,209,,208.9825341202,False,3218880000.0,102.00 y,102.0001521028,y,2,"['α', 'β+&EC']","[0.9952000000000001, 0.0048000000000000004]","['Pb-205', 'Bi-209']",5463.057,398.6331,4950699.0,4455.0,5101.0,0,0.0,0,4858000.0,0.0,0.0,4966000.0
Hg-209,Hg,80,209,,208.991107775,False,36.5,36.50 s,36.5,s,1,['β-'],[1.0],['Tl-209'],1764000.0,1764000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Tl-209,Tl,81,209,,208.9854592495,False,132.0,2.20 m,2.2,m,1,['β-'],[1.0],['Pb-209'],2142121.0,682586.2,0.0,1159000.0,2125000.0,0,655400.0,0,0.0,0.0,0.0,3977000.0
Pb-209,Pb,82,209,,208.9811219888,False,11710.8,3.25 h,3.253,h,1,['β-'],[1.0],['Bi-209'],0.0,197350.0,0.0,446600.0,0.0,0,197400.0,0,0.0,0.0,0.0,644000.0
Bi-209,Bi,83,209,,208.9805167897,False,5.9959400000000006e+26,19.00 Ey,18.9999873248,Ey,1,['α'],[1.0],['Tl-205'],0.0,0.0,3134554.0,0.0,0.0,0,0.0,0,3076000.0,0.0,0.0,3137000.0
Ac-208M,Ac,89,208,M,208.0115929262,False,0.025,25.00 ms,25.0,ms,2,"['β+&EC', 'α']","[0.1, 0.9]","['Ra-208', 'Fr-204']",302000.0,302000.0,7056000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ac-208,Ac,89,208,,208.0115929262,False,0.095,95.00 ms,95.0,ms,1,['α'],[1.0],['Fr-204'],0.0,0.0,7640439.0,0.0,0.0,0,0.0,0,7496000.0,0.0,0.0,7653000.0
Ra-208,Ra,88,208,,208.0019097396,False,1.3,1.30 s,1.3,s,2,"['α', 'β+&EC']","[0.9500000000000001, 0.05]","['Rn-204', 'Fr-208']",72985.0,72985.0,6909407.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-208,Fr,87,208,,207.9971690128,False,59.1,59.10 s,59.1,s,2,"['β+&EC', 'α']","[0.11, 0.89]","['Rn-208', 'At-204']",242045.5,70608.98,6024153.0,394000.0,201100.0,0,0.0,0,5910000.0,0.0,0.0,6803000.0
Rn-208,Rn,86,208,,207.9897048898,False,1461.0,24.35 m,24.35,m,2,"['α', 'β+&EC']","[0.62, 0.38]","['Po-204', 'At-208']",360161.5,360161.5,3881609.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
At-208,At,85,208,,207.9866788939,False,5868.0,1.63 h,1.63,h,2,"['α', 'β+&EC']","[0.0055000000000000005, 0.9945]","['Bi-204', 'Po-208']",2805007.0,144985.1,31585.4,1621000.0,2702000.0,0,0.0,0,30990.0,0.0,0.0,5005000.0
Po-208,Po,84,208,,207.981332968,False,91453920.0,2.90 y,2.8979998479,y,2,"['α', 'β+&EC']","[0.9999600000000001, 4e-05]","['Pb-204', 'Bi-208']",34.07418,5.798732,5213053.0,16.17,30.73,0,0.0,0,5115000.0,0.0,0.0,5215000.0
Bi-208M,Bi,83,208,M,207.9798199701,False,0.0025800000000000003,2.58 ms,2.58,ms,1,['IT'],[1.0],['Bi-208'],1499258.0,74444.13,0.0,0.0,1461000.0,0,0.0,0,0.0,0.0,0.0,1571000.0
Bi-208,Bi,83,208,,207.9798199701,False,11613200000000.0,368.00 ky,368.0001014019,ky,1,['β+&EC'],[1.0],['Pb-208'],2644082.0,8266.36,0.0,219000.0,2609000.0,0,0.0,0,0.0,0.0,0.0,2878000.0
Hg-208,Hg,80,208,,207.9859728282,False,2490.0,41.50 m,41.5,m,1,['β-'],[1.0],['Tl-208'],1217667.0,1217667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Tl-208,Tl,81,208,,207.9821399002,False,183.18,3.05 m,3.053,m,1,['β-'],[1.0],['Pb-208'],3380628.0,596051.7,0.0,1021000.0,3375000.0,0,559500.0,0,0.0,0.0,0.0,4999000.0
Ac-207,Ac,89,207,,207.0120056384,False,0.027,27.00 ms,27.0,ms,1,['α'],[1.0],['Fr-203'],0.0,0.0,7841657.0,0.0,0.0,0,0.0,0,7693000.0,0.0,0.0,7840000.0
Ra-207M,Ra,88,207,M,207.0038354497,False,0.055,55.00 ms,55.0,ms,3,"['α', 'β+&EC', 'IT']","[0.14650000000000002, 0.0035, 0.85]","['Rn-203', 'Fr-207', 'Ra-207']",407492.0,7992.0,1133910.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ra-207,Ra,88,207,,207.0038354497,False,1.3,1.30 s,1.3,s,2,"['α', 'β+&EC']","[0.9, 0.1]","['Rn-203', 'Fr-207']",212650.5,212650.5,6545934.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-207,Fr,87,207,,206.9969765258,False,14.8,14.80 s,14.8,s,2,"['α', 'β+&EC']","[0.9500000000000001, 0.05]","['At-203', 'Rn-207']",96490.2,96490.2,6552103.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-207,Rn,86,207,,206.9908236677,False,555.0,9.25 m,9.25,m,2,"['α', 'β+&EC']","[0.21, 0.79]","['Po-203', 'At-207']",809073.3,204260.2,1312278.0,2321000.0,636500.0,0,0.0,0,1287000.0,0.0,0.0,4940000.0
At-207,At,85,207,,206.9858812078,False,6480.0,1.80 h,1.8,h,2,"['α', 'β+&EC']","[0.08600000000000001, 0.914]","['Bi-203', 'Po-207']",1914087.0,118978.3,504756.9,1406000.0,1823000.0,0,0.0,0,495200.0,0.0,0.0,4087000.0
Po-207M,Po,84,207,M,206.9816448137,False,2.79,2.79 s,2.79,s,1,['IT'],[1.0],['Po-207'],1075103.0,282850.5,0.0,0.0,1025000.0,0,0.0,0,0.0,0.0,0.0,1383000.0
Po-207,Po,84,207,,206.9816448137,False,20880.0,5.80 h,5.8,h,2,"['α', 'β+&EC']","[0.00021, 0.9997900000000001]","['Pb-203', 'Bi-207']",1273330.0,45948.37,1094.992,1594000.0,1198000.0,0,0.0,0,1074.0,0.0,0.0,2909000.0
Bi-207,Bi,83,207,,206.9785179513,False,995642300.0,31.55 y,31.5500006338,y,1,['β+&EC'],[1.0],['Pb-207'],1535056.0,114213.4,0.0,743800.0,1474000.0,0,0.0,0,0.0,0.0,0.0,2398000.0
Pb-207M,Pb,82,207,M,206.9759962881,False,0.806,806.00 ms,806.0,ms,1,['IT'],[1.0],['Pb-207'],1510296.0,122882.9,0.0,0.0,1503000.0,0,0.0,0,0.0,0.0,0.0,1633000.0
Tl-207M,Tl,81,207,M,206.977509286,False,1.33,1.33 s,1.33,s,1,['IT'],[1.0],['Tl-207'],1171782.0,175996.1,0.0,0.0,1153000.0,0,0.0,0,0.0,0.0,0.0,1348000.0
Hg-207,Hg,80,207,,206.9826534789,False,174.0,2.90 m,2.9,m,1,['β-'],[1.0],['Tl-207'],1605000.0,1605000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Tl-207,Tl,81,207,,206.977509286,False,286.2,4.77 m,4.77,m,1,['β-'],[1.0],['Pb-207'],2380.581,491638.1,0.0,924000.0,2376.0,0,491600.0,0,0.0,0.0,0.0,1418000.0
Ac-206M,Ac,89,206,M,206.0145365477,False,0.0395,39.50 ms,39.5,ms,1,['α'],[1.0],['Fr-202'],0.0,0.0,7944600.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ac-206,Ac,89,206,,206.0145365477,False,0.024,24.00 ms,24.0,ms,1,['α'],[1.0],['Fr-202'],0.0,0.0,7944600.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ra-206,Ra,88,206,,206.0039455623,False,0.24,240.00 ms,240.0,ms,1,['α'],[1.0],['Rn-202'],0.0,0.0,7415180.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-206N,Fr,87,206,N,205.9987005029,False,0.7000000000000001,700.00 ms,700.0,ms,2,"['α', 'IT']","[0.05, 0.9500000000000001]","['At-202', 'Fr-206']",504450.0,0.0,372720.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-206M,Fr,87,206,M,205.9987005029,False,16.0,16.00 s,16.0,s,2,"['β+&EC', 'α']","[0.16, 0.84]","['Rn-206', 'At-202']",419890.8,419890.8,5815656.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-206,Fr,87,206,,205.9987005029,False,16.0,16.00 s,16.0,s,2,"['β+&EC', 'α']","[0.16, 0.84]","['Rn-206', 'At-202']",419890.8,419890.8,5815656.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-206,Rn,86,206,,205.9903285811,False,340.2,5.67 m,5.67,m,2,"['α', 'β+&EC']","[0.62, 0.38]","['Po-202', 'At-206']",418515.9,418515.9,3957968.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
At-206,At,85,206,,205.9866973861,False,1836.0,30.60 m,30.6,m,2,"['α', 'β+&EC']","[0.009000000000000001, 0.991]","['Bi-202', 'Po-206']",2341900.0,336094.0,52342.63,3089000.0,2088000.0,0,0.0,0,51350.0,0.0,0.0,5763000.0
Po-206,Po,84,206,,205.9805445279,False,760320.0,8.80 d,8.8,d,2,"['α', 'β+&EC']","[0.0545, 0.9455]","['Pb-202', 'Bi-206']",1139768.0,146826.0,290219.6,430400.0,1061000.0,0,0.0,0,284700.0,0.0,0.0,2033000.0
Bi-206,Bi,83,206,,205.9785271974,False,539395.2,6.24 d,6.243,d,1,['β+&EC'],[1.0],['Pb-206'],3274697.0,130748.0,0.0,391900.0,3185000.0,0,0.0,0,0.0,0.0,0.0,3758000.0
Tl-206M,Tl,81,206,M,205.9762072673,False,224.4,3.74 m,3.74,m,1,['IT'],[1.0],['Tl-206'],2428738.0,212947.6,0.0,0.0,2397000.0,0,0.0,0,0.0,0.0,0.0,2643000.0
Hg-206,Hg,80,206,,205.9776193987,False,499.2,8.32 m,8.32,m,1,['β-'],[1.0],['Tl-206'],101654.9,424965.3,0.0,781500.0,95480.0,0,400400.0,0,0.0,0.0,0.0,1308000.0
Tl-206,Tl,81,206,,205.9762072673,False,252.12,4.20 m,4.202,m,1,['β-'],[1.0],['Pb-206'],112.55,539574.6,0.0,992600.0,40.63,0,538400.0,0,0.0,0.0,0.0,1532000.0
Ra-205M,Ra,88,205,M,205.0063756051,False,0.18,180.00 ms,180.0,ms,1,['α'],[1.0],['Rn-201'],0.0,0.0,7486400.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ra-205,Ra,88,205,,205.0063756051,False,0.22,220.00 ms,220.0,ms,1,['α'],[1.0],['Rn-201'],0.0,0.0,7486400.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fr-205,Fr,87,205,,204.998709749,False,3.8,3.80 s,3.8,s,1,['α'],[1.0],['At-201'],0.0,0.0,7054860.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rn-205,Rn,86,205,,204.9917499586,False,170.0,2.83 m,2.8333333333,m,2,"['α', 'β+&EC']","[0.246, 0.754]","['Po-201', 'At-205']",1321422.0,1321422.0,1570986.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
At-205,At,85,205,,204.9861014331,False,1614.0,26.90 m,26.9,m,2,"['α', 'β+&EC']","[0.1, 0.9]","['Bi-201', 'Po-205']",1291516.0,168793.1,601716.1,2211000.0,1133000.0,0,0.0,0,590200.0,0.0,0.0,4685000.0
Po-205N,Po,84,205,N,204.9812598397,False,0.0574,57.40 ms,57.4,ms,1,['IT'],[1.0],['Po-205'],1461000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Po-205M,Po,84,205,M,204.9812598397,False,0.000645,645.00 μs,645.0,μs,1,['IT'],[1.0],['Po-205'],880000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
